19	23545542	23556543	ZNF91	23545528	-
4	995352	995433	IDUA	995466	+
22	50966162	50966940	TYMP,ODF3B,SCO2	50966147	-
1	32377443	32381495	PTP4A2	32377428	-
17	41164295	41164946	IFI35	41164958	+
1	155278757	155279833	FDPS	155279854	+
3	141272783	141274647	RASA2	141274681	+
10	102286852	102289136	SEC31B,NDUFB8	102286832	-
11	44957238	44958353	TP53I11	44957214	-
17	16344445	16344670	ncRNA00188,FAM211A-AS1,C17orf76-AS1	16344681	+
12	29450134	29460566	FAR2	29460590	+
17	48445675	48447392	MRPL27	48445660	-
12	62783480	62783562	USP15	62783576	+
2	132288401	132289210	CCDC74A	132289236	+
6	43006223	43006303	CUL7	43006211	-
5	109181708	109183328	MAN2A1	109183357	+
12	105514376	105514866	KIAA1033	105514878	+
20	45354964	45355453	SLC2A10	45355502	+
12	95660409	95663814	VEZT	95663826	+
17	2266429	2266727	SGSM2	2266758	+
5	156915522	156916109	ADAM19	156915498	-
1	157771382	157771704	FCRL1	157771368	-
4	56874549	56875878	CEP135	56875900	+
6	30884737	30884871	VARS2,GTF2H4	30884881	+
4	39455867	39456152	RPL9	39455846	-
19	617871	618487	POLRMT	617850	-
1	35871070	35873587	ZMYM4	35873608	+
11	64119859	64120198	CCDC88B	64120215	+
1	109743523	109745534	KIAA1324	109745565	+
17	79165151	79166117	AZI1	79165136	-
7	64139715	64150765	ZNF107	64150776	+
3	101401354	101401614	RPL24	101401337	-
1	186300729	186301326	TPR	186300714	-
18	9133521	9136361	,RP11-143J12.2,kysaw	9133509	-
5	44813385	44814996	MRPS30	44815014	+
20	34144043	34144725	ERGIC3	34144743	+
5	169101450	169108733	DOCK2	169108747	+
8	61741366	61742868	CHD7	61742880	+
21	35275961	35276238	CRYZL1,ATP5O,DONSON	35275944	-
4	39868636	39871013	PDS5A	39868618	-
X	47315814	47326808	ZNF41	47315798	-
1	19480449	19481411	UBR4	19480434	-
10	99502922	99504468	ZFYVE27	99504485	+
3	131181738	131186934	MRPL3	131181720	-
16	2822124	2825451	TCEB2	2822104	-
1	11131046	11132143	EXOSC10	11131031	-
2	198267784	198268308	SF3B1	198267760	-
1	23398691	23399766	KDM1A	23399784	+
2	160673562	160676236	LY75,LY75-CD302,CD302	160673544	-
1	16803043	16803424	CROCCP3	16803000	-
12	112915535	112915638	PTPN11	112915660	+
2	109102365	109102954	GCC2	109102966	+
7	98579584	98580862	TRRAP	98580886	+
1	219366594	219383856	LYPLAL1	219383873	+
11	2993510	2997253	NAP1L4	2993474	-
1	186324918	186325417	TPR	186324901	-
2	23977669	23980287	ATAD2B	23977645	-
15	59209220	59224554	SLTM	59209199	-
1	156552963	156553113	TTC24	156553129	+
3	108403189	108405274	DZIP3	108405291	+
5	150411956	150413168	TNIP1	150411945	-
3	50380022	50380348	ZMYND10	50380001	-
11	68363687	68367788	PPP6R3	68367808	+
1	156705702	156706410	RRNAD1,C1orf66	156706423	+
8	145624053	145624168	CPSF1	145624029	-
3	56649301	56649931	CCDC66	56649949	+
1	150249041	150252050	C1orf54	150252053	+
1	145109685	145112354	SEC22B	145112372	+
1	185056773	185060696	RNF2	185060710	+
3	141896448	141900302	GK5	141896419	-
11	11988667	11989941	DKK3	11988646	-
10	93244413	93244921	HECTD2	93244936	+
2	132288401	132289224	CCDC74A	132289236	+
15	49420971	49421673	COPS2	49420958	-
2	24538115	24550920	ITSN2	24538094	-
11	77090455	77090938	PAK1	77090434	-
14	56100060	56101230	KTN1	56101243	+
10	89519558	89527429	ATAD1	89519545	-
1	202122979	202123313	PTPN7	202122964	-
15	72859519	72862504	ARIH1	72862517	+
